================================================================================
WebSocket Connection Log
Connection ID: ativos_0dfe1755f9d2
Connection Type: ativos
User: ATIVOS Client 1
Created: 2026-03-06T14:26:44.249446
Log File: ATIVOS_Client_1_ativos_ativos_0dfe1755f9d2_20260306_142644.log
================================================================================

[2026-03-06T14:26:44.250444] [INIT] Iniciando ATIVOS Client #1
  Data: {"account_idx": 0, "user_name": "ATIVOS Client 1", "stable_id": "0dfe1755f9d2"}
[2026-03-06T14:26:45.926163] [CONNECT] Cliente conectado com sucesso
[2026-03-06T14:26:45.931338] [AUTH] Autenticação bem-sucedida
  Data: {"account_idx": 0, "data_keys": []}
[2026-03-06T14:26:45.952356] [CALLBACK:json_data] | keys: ['id']
[2026-03-06T14:27:02.613786] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:02.614783] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:03.041827] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:03.117407] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:03.118680] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:03.120673] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:03.122667] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:03.123665] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:03.124662] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:03.126656] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:03.539424] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:03.541418] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:03.542879] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:03.544565] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:03.546139] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:03.547156] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:03.548150] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:03.549271] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:04.048402] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:04.152364] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:04.154236] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:04.155890] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:04.157003] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:04.158054] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:04.160046] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:04.161549] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:04.527160] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:04.664514] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:04.666092] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:04.667757] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:04.668685] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:04.670679] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:04.671678] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:04.672675] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:05.014315] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:05.099110] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:05.102203] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:05.104309] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:05.105878] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:05.107455] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:05.108986] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:05.110526] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:05.357953] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:05.360483] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:05.361457] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:05.363450] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:05.365009] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:05.366998] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:05.368060] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:05.368991] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:05.520180] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:05.631720] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:05.632716] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:05.634711] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:05.635708] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:05.637267] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:05.639260] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:05.640257] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:06.425635] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:06.427265] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:06.429161] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:06.430770] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:06.431719] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:06.433714] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:06.434711] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:06.436707] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:06.526695] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:06.528235] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:06.529233] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:06.530295] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:06.532225] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:06.533222] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:06.534219] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:06.544284] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:07.023028] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:07.134543] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:07.136492] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:07.138213] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:07.139208] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:07.141531] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:07.142495] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:07.144198] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:07.541783] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:07.651556] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:07.653061] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:07.654058] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:07.655054] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:07.656748] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:07.658252] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:07.659248] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:08.038944] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:08.163787] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:08.165782] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:08.166779] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:08.168542] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:08.170046] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:08.170819] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:08.172808] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:08.297408] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:08.299298] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:08.300825] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:08.301873] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:08.302851] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:08.304877] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:08.305939] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:08.307481] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:08.568892] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:08.628276] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:08.630254] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:08.631252] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:08.633246] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:08.634244] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:08.635242] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:08.636238] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:09.121844] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:09.124836] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:09.127702] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:09.129233] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:09.131108] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:09.132101] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:09.134095] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:09.136090] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:09.595863] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:09.598684] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:09.601240] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:09.602861] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:09.604422] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:09.605486] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:09.607021] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:09.608556] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:10.108561] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:10.123494] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:10.124491] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:10.126424] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:10.127418] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:10.128579] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:10.130166] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:10.130685] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:10.636618] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:10.639122] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:10.640120] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:10.641685] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:10.642681] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:10.644225] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:10.645261] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:10.647054] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:11.039178] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:11.104726] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:11.106390] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:11.107497] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:11.109398] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:11.110856] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:11.111877] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:11.113409] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:11.339973] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:11.341872] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:11.343458] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:11.344454] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:11.346675] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:11.348177] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:11.349254] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:11.351438] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:11.520711] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:11.622785] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:11.624779] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:11.626069] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:11.628086] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:11.628631] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:11.629589] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:11.631722] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:12.099702] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:12.166794] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:12.168790] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:12.170887] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:12.171880] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:12.172877] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:12.174873] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:12.174873] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:12.545572] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:12.547129] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:12.548210] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:12.550121] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:12.551734] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:12.552253] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:12.554234] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:12.555232] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:13.030274] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:13.112031] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:13.114026] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:13.116020] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:13.117017] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:13.118047] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:13.120009] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:13.121059] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:13.615919] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:13.709158] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:13.710940] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:13.711936] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:13.713932] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:13.714965] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:13.715959] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:13.717954] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:14.019220] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:14.133988] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:14.135983] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:14.137978] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:14.139155] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:14.141149] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:14.142437] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:14.143964] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:14.435368] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:14.436871] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:14.437868] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:14.439109] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:14.440629] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:14.441683] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:14.443259] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:14.444234] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:14.541911] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:14.544410] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:14.546498] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:14.547494] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:14.549239] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:14.550238] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:14.551476] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:14.631103] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:15.040159] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:15.073638] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:15.074610] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:15.076313] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:15.077943] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:15.078504] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:15.080442] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:15.081440] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:15.550839] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:15.552957] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:15.554396] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:15.555900] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:15.557070] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:15.558573] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:15.559713] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:15.560762] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:16.035783] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:16.141230] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:16.143433] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:16.144378] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:16.146501] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:16.147010] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:16.149002] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:16.149999] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:16.541119] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:16.633647] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:16.635641] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:16.636638] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:16.638119] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:16.639113] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:16.640111] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:16.642209] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:17.100585] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:17.228914] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:17.230471] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:17.231412] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:17.233407] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:17.234403] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:17.235402] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:17.237396] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:17.347376] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:17.349479] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:17.351089] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:17.352151] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:17.353144] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:17.355140] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:17.356159] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:17.357198] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:17.538560] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:17.628130] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:17.629521] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:17.630616] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:17.632607] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:17.633606] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:17.635600] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:17.637559] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:18.040876] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:18.140574] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:18.141957] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:18.143460] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:18.144370] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:18.146313] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
